Ground truth pos_x: 70.420000, Ground truth v_x: 3.000000, Ground truth pos_y: 140.840000, Ground truth v_y: 6.000000, Measurement pos_x: 70.437727 , Measurement pos_y: 140.295940, Estimated pos_x: 70.641215, Estimated v_x: 3.241573, Estimated pos_y: 140.345979, Estimated v_y: -0.920012, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.437000 seconds
Ground truth pos_x: 70.450000, Ground truth v_x: 3.000000, Ground truth pos_y: 140.900000, Ground truth v_y: 6.000000, Measurement pos_x: 70.771059 , Measurement pos_y: 141.251520, Estimated pos_x: 70.526941, Estimated v_x: 3.096500, Estimated pos_y: 140.309157, Estimated v_y: -1.332868, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.455000 seconds
Ground truth pos_x: 70.480000, Ground truth v_x: 3.000000, Ground truth pos_y: 140.960000, Ground truth v_y: 6.000000, Measurement pos_x: 70.076027 , Measurement pos_y: 140.935161, Estimated pos_x: 70.690449, Estimated v_x: 3.227581, Estimated pos_y: 140.942228, Estimated v_y: 8.332324, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.473000 seconds
Ground truth pos_x: 70.510000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.020000, Ground truth v_y: 6.000000, Measurement pos_x: 70.976029 , Measurement pos_y: 141.586302, Estimated pos_x: 70.320597, Estimated v_x: 2.829885, Estimated pos_y: 140.964412, Estimated v_y: 7.417831, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.493000 seconds
Ground truth pos_x: 70.540000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.080000, Ground truth v_y: 6.000000, Measurement pos_x: 70.495537 , Measurement pos_y: 140.783797, Estimated pos_x: 70.738858, Estimated v_x: 3.215550, Estimated pos_y: 141.409068, Estimated v_y: 12.961194, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.513000 seconds
Ground truth pos_x: 70.570000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.140000, Ground truth v_y: 6.000000, Measurement pos_x: 70.609508 , Measurement pos_y: 141.457886, Estimated pos_x: 70.599717, Estimated v_x: 3.046142, Estimated pos_y: 141.028054, Estimated v_y: 5.318163, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.531000 seconds
Ground truth pos_x: 70.600000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.200000, Ground truth v_y: 6.000000, Measurement pos_x: 71.327546 , Measurement pos_y: 141.768947, Estimated pos_x: 70.617325, Estimated v_x: 3.033430, Estimated pos_y: 141.336021, Estimated v_y: 9.133109, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.549000 seconds
Ground truth pos_x: 70.630000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.260000, Ground truth v_y: 6.000000, Measurement pos_x: 71.249807 , Measurement pos_y: 141.285691, Estimated pos_x: 71.070425, Estimated v_x: 3.451536, Estimated pos_y: 141.658432, Estimated v_y: 12.594301, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.568000 seconds
Ground truth pos_x: 70.660000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.320000, Ground truth v_y: 6.000000, Measurement pos_x: 70.522628 , Measurement pos_y: 141.265494, Estimated pos_x: 71.195021, Estimated v_x: 3.540624, Estimated pos_y: 141.447019, Estimated v_y: 7.539509, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.587000 seconds
Ground truth pos_x: 70.690000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.380000, Ground truth v_y: 6.000000, Measurement pos_x: 70.679009 , Measurement pos_y: 141.687166, Estimated pos_x: 70.790305, Estimated v_x: 3.105352, Estimated pos_y: 141.348604, Estimated v_y: 4.934309, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.606000 seconds
Ground truth pos_x: 70.720000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.440000, Ground truth v_y: 6.000000, Measurement pos_x: 70.782866 , Measurement pos_y: 141.380431, Estimated pos_x: 70.732843, Estimated v_x: 3.017812, Estimated pos_y: 141.593614, Estimated v_y: 7.868128, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.624000 seconds
Ground truth pos_x: 70.750000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.500000, Ground truth v_y: 6.000000, Measurement pos_x: 71.010930 , Measurement pos_y: 141.499255, Estimated pos_x: 70.775361, Estimated v_x: 3.030016, Estimated pos_y: 141.474833, Estimated v_y: 4.906361, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.644000 seconds
Ground truth pos_x: 70.780000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.560000, Ground truth v_y: 6.000000, Measurement pos_x: 71.060188 , Measurement pos_y: 141.566800, Estimated pos_x: 70.933301, Estimated v_x: 3.156249, Estimated pos_y: 141.507224, Estimated v_y: 4.656211, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.663000 seconds
Ground truth pos_x: 70.810000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.620000, Ground truth v_y: 6.000000, Measurement pos_x: 70.894527 , Measurement pos_y: 142.018156, Estimated pos_x: 71.024138, Estimated v_x: 3.214870, Estimated pos_y: 141.562592, Estimated v_y: 4.788372, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.682000 seconds
Ground truth pos_x: 70.840000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.680000, Ground truth v_y: 6.000000, Measurement pos_x: 70.986948 , Measurement pos_y: 141.899321, Estimated pos_x: 70.955702, Estimated v_x: 3.115394, Estimated pos_y: 141.886319, Estimated v_y: 8.930088, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.701000 seconds
Ground truth pos_x: 70.870000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.740000, Ground truth v_y: 6.000000, Measurement pos_x: 71.057017 , Measurement pos_y: 141.857307, Estimated pos_x: 70.986913, Estimated v_x: 3.115451, Estimated pos_y: 141.923993, Estimated v_y: 8.154661, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.721000 seconds
Ground truth pos_x: 70.900000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.800000, Ground truth v_y: 6.000000, Measurement pos_x: 71.452807 , Measurement pos_y: 141.773374, Estimated pos_x: 71.042287, Estimated v_x: 3.139403, Estimated pos_y: 141.905237, Estimated v_y: 6.647599, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.741000 seconds
Ground truth pos_x: 70.930000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.860000, Ground truth v_y: 6.000000, Measurement pos_x: 71.029540 , Measurement pos_y: 141.581267, Estimated pos_x: 71.309428, Estimated v_x: 3.372552, Estimated pos_y: 141.837501, Estimated v_y: 4.630354, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.760000 seconds
Ground truth pos_x: 70.960000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.920000, Ground truth v_y: 6.000000, Measurement pos_x: 70.909338 , Measurement pos_y: 142.375980, Estimated pos_x: 71.148143, Estimated v_x: 3.179691, Estimated pos_y: 141.679078, Estimated v_y: 1.552185, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.777000 seconds
Ground truth pos_x: 70.990000, Ground truth v_x: 3.000000, Ground truth pos_y: 141.980000, Ground truth v_y: 6.000000, Measurement pos_x: 70.901122 , Measurement pos_y: 142.435268, Estimated pos_x: 71.011675, Estimated v_x: 3.013280, Estimated pos_y: 142.155703, Estimated v_y: 8.487491, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.794000 seconds
Ground truth pos_x: 71.020000, Ground truth v_x: 3.000000, Ground truth pos_y: 142.040000, Ground truth v_y: 6.000000, Measurement pos_x: 71.527308 , Measurement pos_y: 142.202846, Estimated pos_x: 70.954327, Estimated v_x: 2.926763, Estimated pos_y: 142.372332, Estimated v_y: 10.469857, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.815000 seconds
Ground truth pos_x: 71.050000, Ground truth v_x: 3.000000, Ground truth pos_y: 142.100000, Ground truth v_y: 6.000000, Measurement pos_x: 70.676984 , Measurement pos_y: 141.729816, Estimated pos_x: 71.321685, Estimated v_x: 3.261128, Estimated pos_y: 142.291473, Estimated v_y: 7.677018, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.833000 seconds
Ground truth pos_x: 71.080000, Ground truth v_x: 3.000000, Ground truth pos_y: 142.160000, Ground truth v_y: 6.000000, Measurement pos_x: 70.875250 , Measurement pos_y: 142.449719, Estimated pos_x: 70.933131, Estimated v_x: 2.844605, Estimated pos_y: 141.936168, Estimated v_y: 1.171581, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.851000 seconds
Ground truth pos_x: 71.110000, Ground truth v_x: 3.000000, Ground truth pos_y: 142.220000, Ground truth v_y: 6.000000, Measurement pos_x: 71.020251 , Measurement pos_y: 141.908786, Estimated pos_x: 70.907897, Estimated v_x: 2.791516, Estimated pos_y: 142.287526, Estimated v_y: 6.287086, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.871000 seconds
Ground truth pos_x: 71.140000, Ground truth v_x: 3.000000, Ground truth pos_y: 142.280000, Ground truth v_y: 6.000000, Measurement pos_x: 70.961290 , Measurement pos_y: 142.280783, Estimated pos_x: 70.988318, Estimated v_x: 2.843443, Estimated pos_y: 142.051505, Estimated v_y: 1.783789, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.889000 seconds
Ground truth pos_x: 71.170000, Ground truth v_x: 3.000000, Ground truth pos_y: 142.340000, Ground truth v_y: 6.000000, Measurement pos_x: 71.002429 , Measurement pos_y: 142.162153, Estimated pos_x: 70.982265, Estimated v_x: 2.809335, Estimated pos_y: 142.212454, Estimated v_y: 3.940739, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.906000 seconds
Ground truth pos_x: 71.200000, Ground truth v_x: 3.000000, Ground truth pos_y: 142.400000, Ground truth v_y: 6.000000, Measurement pos_x: 71.163278 , Measurement pos_y: 142.422009, Estimated pos_x: 71.005428, Estimated v_x: 2.804459, Estimated pos_y: 142.191141, Estimated v_y: 3.025255, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.926000 seconds
Ground truth pos_x: 71.230000, Ground truth v_x: 3.000000, Ground truth pos_y: 142.460000, Ground truth v_y: 6.000000, Measurement pos_x: 70.371159 , Measurement pos_y: 142.733666, Estimated pos_x: 71.114188, Estimated v_x: 2.884285, Estimated pos_y: 142.357187, Estimated v_y: 5.073313, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.946000 seconds
Ground truth pos_x: 71.260000, Ground truth v_x: 3.000000, Ground truth pos_y: 142.520000, Ground truth v_y: 6.000000, Measurement pos_x: 71.344019 , Measurement pos_y: 141.941914, Estimated pos_x: 70.663067, Estimated v_x: 2.409611, Estimated pos_y: 142.628419, Estimated v_y: 8.400050, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.963000 seconds
Ground truth pos_x: 71.290000, Ground truth v_x: 3.000000, Ground truth pos_y: 142.580000, Ground truth v_y: 6.000000, Measurement pos_x: 71.081556 , Measurement pos_y: 142.348660, Estimated pos_x: 71.095608, Estimated v_x: 2.813554, Estimated pos_y: 142.190845, Estimated v_y: 0.528186, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 38.980000 seconds
Ground truth pos_x: 71.320000, Ground truth v_x: 3.000000, Ground truth pos_y: 142.640000, Ground truth v_y: 6.000000, Measurement pos_x: 71.522421 , Measurement pos_y: 142.746110, Estimated pos_x: 71.097511, Estimated v_x: 2.787611, Estimated pos_y: 142.299384, Estimated v_y: 2.087122, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.000000 seconds
Ground truth pos_x: 71.350000, Ground truth v_x: 3.000000, Ground truth pos_y: 142.700000, Ground truth v_y: 6.000000, Measurement pos_x: 71.340542 , Measurement pos_y: 142.606942, Estimated pos_x: 71.372270, Estimated v_x: 3.031773, Estimated pos_y: 142.608544, Estimated v_y: 6.441115, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.018000 seconds
Ground truth pos_x: 71.380000, Ground truth v_x: 3.000000, Ground truth pos_y: 142.760000, Ground truth v_y: 6.000000, Measurement pos_x: 71.726772 , Measurement pos_y: 143.086784, Estimated pos_x: 71.364007, Estimated v_x: 2.993617, Estimated pos_y: 142.628265, Estimated v_y: 5.765928, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.036000 seconds
Ground truth pos_x: 71.410000, Ground truth v_x: 3.000000, Ground truth pos_y: 142.820000, Ground truth v_y: 6.000000, Measurement pos_x: 71.348360 , Measurement pos_y: 143.105299, Estimated pos_x: 71.600902, Estimated v_x: 3.198295, Estimated pos_y: 142.957309, Estimated v_y: 9.867421, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.054000 seconds
Ground truth pos_x: 71.440000, Ground truth v_x: 3.000000, Ground truth pos_y: 142.880000, Ground truth v_y: 6.000000, Measurement pos_x: 71.106649 , Measurement pos_y: 142.964625, Estimated pos_x: 71.455962, Estimated v_x: 3.023322, Estimated pos_y: 143.089372, Estimated v_y: 10.372197, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.072000 seconds
Ground truth pos_x: 71.470000, Ground truth v_x: 3.000000, Ground truth pos_y: 142.940000, Ground truth v_y: 6.000000, Measurement pos_x: 71.548841 , Measurement pos_y: 143.012386, Estimated pos_x: 71.250187, Estimated v_x: 2.789915, Estimated pos_y: 143.038409, Estimated v_y: 8.032820, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.091000 seconds
Ground truth pos_x: 71.500000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.000000, Ground truth v_y: 6.000000, Measurement pos_x: 71.699545 , Measurement pos_y: 143.069013, Estimated pos_x: 71.446446, Estimated v_x: 2.956420, Estimated pos_y: 143.046730, Estimated v_y: 6.943442, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.111000 seconds
Ground truth pos_x: 71.530000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.060000, Ground truth v_y: 6.000000, Measurement pos_x: 71.526828 , Measurement pos_y: 143.314678, Estimated pos_x: 71.615008, Estimated v_x: 3.093886, Estimated pos_y: 143.084239, Estimated v_y: 6.460283, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.131000 seconds
Ground truth pos_x: 71.560000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.120000, Ground truth v_y: 6.000000, Measurement pos_x: 71.701394 , Measurement pos_y: 142.658537, Estimated pos_x: 71.571876, Estimated v_x: 3.020632, Estimated pos_y: 143.261131, Estimated v_y: 8.160236, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.151000 seconds
Ground truth pos_x: 71.590000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.180000, Ground truth v_y: 6.000000, Measurement pos_x: 71.442802 , Measurement pos_y: 143.001543, Estimated pos_x: 71.663837, Estimated v_x: 3.081705, Estimated pos_y: 142.879443, Estimated v_y: 1.144080, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.171000 seconds
Ground truth pos_x: 71.620000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.240000, Ground truth v_y: 6.000000, Measurement pos_x: 72.116184 , Measurement pos_y: 142.822960, Estimated pos_x: 71.538048, Estimated v_x: 2.926825, Estimated pos_y: 142.965817, Estimated v_y: 2.279271, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.190000 seconds
Ground truth pos_x: 71.650000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.300000, Ground truth v_y: 6.000000, Measurement pos_x: 71.340235 , Measurement pos_y: 142.756888, Estimated pos_x: 71.908612, Estimated v_x: 3.264359, Estimated pos_y: 142.876437, Estimated v_y: 0.579343, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.208000 seconds
Ground truth pos_x: 71.680000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.360000, Ground truth v_y: 6.000000, Measurement pos_x: 71.350656 , Measurement pos_y: 143.231792, Estimated pos_x: 71.567530, Estimated v_x: 2.894753, Estimated pos_y: 142.797350, Estimated v_y: -0.707418, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.228000 seconds
Ground truth pos_x: 71.710000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.420000, Ground truth v_y: 6.000000, Measurement pos_x: 72.028504 , Measurement pos_y: 143.424217, Estimated pos_x: 71.443621, Estimated v_x: 2.743581, Estimated pos_y: 143.089276, Estimated v_y: 3.826874, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.246000 seconds
Ground truth pos_x: 71.740000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.480000, Ground truth v_y: 6.000000, Measurement pos_x: 71.376018 , Measurement pos_y: 143.330333, Estimated pos_x: 71.817687, Estimated v_x: 3.086391, Estimated pos_y: 143.328461, Estimated v_y: 6.874770, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.264000 seconds
Ground truth pos_x: 71.770000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.540000, Ground truth v_y: 6.000000, Measurement pos_x: 70.896862 , Measurement pos_y: 143.870393, Estimated pos_x: 71.554722, Estimated v_x: 2.795800, Estimated pos_y: 143.351917, Estimated v_y: 6.187460, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.282000 seconds
Ground truth pos_x: 71.800000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.600000, Ground truth v_y: 6.000000, Measurement pos_x: 72.255213 , Measurement pos_y: 143.999929, Estimated pos_x: 71.156226, Estimated v_x: 2.374046, Estimated pos_y: 143.723036, Estimated v_y: 10.881886, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.303000 seconds
Ground truth pos_x: 71.830000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.660000, Ground truth v_y: 6.000000, Measurement pos_x: 71.464010 , Measurement pos_y: 143.515112, Estimated pos_x: 71.848574, Estimated v_x: 3.035285, Estimated pos_y: 143.945691, Estimated v_y: 12.610542, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.320000 seconds
Ground truth pos_x: 71.860000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.720000, Ground truth v_y: 6.000000, Measurement pos_x: 72.451275 , Measurement pos_y: 143.275450, Estimated pos_x: 71.620924, Estimated v_x: 2.780125, Estimated pos_y: 143.694746, Estimated v_y: 6.882916, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.338000 seconds
Ground truth pos_x: 71.890000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.780000, Ground truth v_y: 6.000000, Measurement pos_x: 71.744655 , Measurement pos_y: 143.814830, Estimated pos_x: 72.147765, Estimated v_x: 3.273665, Estimated pos_y: 143.432951, Estimated v_y: 1.858822, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.358000 seconds
Ground truth pos_x: 71.920000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.840000, Ground truth v_y: 6.000000, Measurement pos_x: 72.828437 , Measurement pos_y: 144.406375, Estimated pos_x: 71.909485, Estimated v_x: 3.005635, Estimated pos_y: 143.697616, Estimated v_y: 5.599426, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.378000 seconds
Ground truth pos_x: 71.950000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.900000, Ground truth v_y: 6.000000, Measurement pos_x: 72.377953 , Measurement pos_y: 143.438200, Estimated pos_x: 72.492273, Estimated v_x: 3.552275, Estimated pos_y: 144.195778, Estimated v_y: 12.323053, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.396000 seconds
Ground truth pos_x: 71.980000, Ground truth v_x: 3.000000, Ground truth pos_y: 143.960000, Ground truth v_y: 6.000000, Measurement pos_x: 71.627193 , Measurement pos_y: 144.405420, Estimated pos_x: 72.434621, Estimated v_x: 3.460128, Estimated pos_y: 143.722352, Estimated v_y: 3.247181, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.413000 seconds
Ground truth pos_x: 72.010000, Ground truth v_x: 3.000000, Ground truth pos_y: 144.020000, Ground truth v_y: 6.000000, Measurement pos_x: 71.934681 , Measurement pos_y: 144.307721, Estimated pos_x: 71.945634, Estimated v_x: 2.942309, Estimated pos_y: 144.195549, Estimated v_y: 9.953419, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.433000 seconds
Ground truth pos_x: 72.040000, Ground truth v_x: 3.000000, Ground truth pos_y: 144.080000, Ground truth v_y: 6.000000, Measurement pos_x: 72.509165 , Measurement pos_y: 144.550246, Estimated pos_x: 71.949950, Estimated v_x: 2.917480, Estimated pos_y: 144.303645, Estimated v_y: 10.083736, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.452000 seconds
Ground truth pos_x: 72.070000, Ground truth v_x: 3.000000, Ground truth pos_y: 144.140000, Ground truth v_y: 6.000000, Measurement pos_x: 72.218392 , Measurement pos_y: 144.031753, Estimated pos_x: 72.308713, Estimated v_x: 3.243436, Estimated pos_y: 144.503231, Estimated v_y: 11.587350, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.467000 seconds
Ground truth pos_x: 72.100000, Ground truth v_x: 3.000000, Ground truth pos_y: 144.200000, Ground truth v_y: 6.000000, Measurement pos_x: 71.721113 , Measurement pos_y: 144.234923, Estimated pos_x: 72.264816, Estimated v_x: 3.167945, Estimated pos_y: 144.221187, Estimated v_y: 5.526346, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.488000 seconds
Ground truth pos_x: 72.130000, Ground truth v_x: 3.000000, Ground truth pos_y: 144.260000, Ground truth v_y: 6.000000, Measurement pos_x: 72.491260 , Measurement pos_y: 144.529614, Estimated pos_x: 71.938712, Estimated v_x: 2.814105, Estimated pos_y: 144.248315, Estimated v_y: 5.097661, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.506000 seconds
Ground truth pos_x: 72.160000, Ground truth v_x: 3.000000, Ground truth pos_y: 144.320000, Ground truth v_y: 6.000000, Measurement pos_x: 72.288422 , Measurement pos_y: 143.679396, Estimated pos_x: 72.292939, Estimated v_x: 3.136597, Estimated pos_y: 144.455340, Estimated v_y: 7.476152, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.525000 seconds
Ground truth pos_x: 72.190000, Ground truth v_x: 3.000000, Ground truth pos_y: 144.380000, Ground truth v_y: 6.000000, Measurement pos_x: 72.192390 , Measurement pos_y: 144.219562, Estimated pos_x: 72.301992, Estimated v_x: 3.114530, Estimated pos_y: 143.953715, Estimated v_y: -1.312146, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.544000 seconds
Ground truth pos_x: 72.220000, Ground truth v_x: 3.000000, Ground truth pos_y: 144.440000, Ground truth v_y: 6.000000, Measurement pos_x: 72.263596 , Measurement pos_y: 144.380879, Estimated pos_x: 72.245618, Estimated v_x: 3.027975, Estimated pos_y: 144.129611, Estimated v_y: 1.570827, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.564000 seconds
Ground truth pos_x: 72.250000, Ground truth v_x: 3.000000, Ground truth pos_y: 144.500000, Ground truth v_y: 6.000000, Measurement pos_x: 71.806486 , Measurement pos_y: 144.947815, Estimated pos_x: 72.268249, Estimated v_x: 3.020410, Estimated pos_y: 144.304930, Estimated v_y: 4.006085, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.583000 seconds
Ground truth pos_x: 72.280000, Ground truth v_x: 3.000000, Ground truth pos_y: 144.560000, Ground truth v_y: 6.000000, Measurement pos_x: 72.049557 , Measurement pos_y: 144.784199, Estimated pos_x: 71.992539, Estimated v_x: 2.717868, Estimated pos_y: 144.753465, Estimated v_y: 10.240481, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.602000 seconds
Ground truth pos_x: 72.310000, Ground truth v_x: 3.000000, Ground truth pos_y: 144.620000, Ground truth v_y: 6.000000, Measurement pos_x: 71.657682 , Measurement pos_y: 144.505803, Estimated pos_x: 72.038272, Estimated v_x: 2.736218, Estimated pos_y: 144.807304, Estimated v_y: 9.498989, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.622000 seconds
Ground truth pos_x: 72.340000, Ground truth v_x: 3.000000, Ground truth pos_y: 144.680000, Ground truth v_y: 6.000000, Measurement pos_x: 72.526834 , Measurement pos_y: 145.264588, Estimated pos_x: 71.811962, Estimated v_x: 2.485341, Estimated pos_y: 144.633615, Estimated v_y: 5.395480, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.642000 seconds
Ground truth pos_x: 72.370000, Ground truth v_x: 3.000000, Ground truth pos_y: 144.740000, Ground truth v_y: 6.000000, Measurement pos_x: 72.390340 , Measurement pos_y: 145.305081, Estimated pos_x: 72.265881, Estimated v_x: 2.909679, Estimated pos_y: 145.078593, Estimated v_y: 11.369559, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.662000 seconds
Ground truth pos_x: 72.400000, Ground truth v_x: 3.000000, Ground truth pos_y: 144.800000, Ground truth v_y: 6.000000, Measurement pos_x: 72.369618 , Measurement pos_y: 145.043121, Estimated pos_x: 72.354276, Estimated v_x: 2.968323, Estimated pos_y: 145.268726, Estimated v_y: 12.537764, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.678000 seconds
Ground truth pos_x: 72.430000, Ground truth v_x: 3.000000, Ground truth pos_y: 144.860000, Ground truth v_y: 6.000000, Measurement pos_x: 71.822486 , Measurement pos_y: 145.156343, Estimated pos_x: 72.375041, Estimated v_x: 2.959503, Estimated pos_y: 145.156241, Estimated v_y: 8.901248, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.697000 seconds
Ground truth pos_x: 72.460000, Ground truth v_x: 3.000000, Ground truth pos_y: 144.920000, Ground truth v_y: 6.000000, Measurement pos_x: 72.148167 , Measurement pos_y: 144.492926, Estimated pos_x: 72.042645, Estimated v_x: 2.601501, Estimated pos_y: 145.184997, Estimated v_y: 7.979714, Kalman gain1: 0.621818, Kalman gain2: 0.614965, Time taken for Kalman Filter: 39.716000 seconds
